"Uf","IBGE","Municipio","CNES","Estabelecimento","INE","Sigla da equipe","Populaçao"
"MS","500295","CHAPADÃO DO SUL","7549903","UNIDADE ESTRATEGIA DA SAUDE DA FAMILIA CENTRAL","0001542990","eSF","5401"
"MS","500350","DOURADINA","2536714","UNIDADE SAUDE LAR DE DOURADINA","0000441643","eSF","2631"
"MS","500370","DOURADOS","2711095","UNIDADE BASICA DE SAUDE TAKEO TAKIMOTO OURO VERDE","0000441899","eSF","4582"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0000440000","eSF","3054"
"MS","500270","CAMPO GRANDE","6585612","SESAU USF AQUINO DIAS BEZERRA VIDA NOVA","0000440531","eSF","3705"
"MS","500270","CAMPO GRANDE","0028827","SESAU CF MARIA DE LOURDES DOS SANTOS PORTAL CAIOBA","0000439908","eSF","3934"
"MS","500320","CORUMBÁ","6564070","UNIDADE BASICA DE SAUDE ANGELICA ANACHE","0000441295","eSF","3765"
"MS","500320","CORUMBÁ","0456462","UNIDADE BASICA DE SAUDE DR WALTER VICTORIO","0000441112","eSF","4563"
"MS","500370","DOURADOS","2711052","UNIDADE BASICA DE SAUDE FREI HUGOLINO BECKER","0000441856","eSF","2690"
"MS","500060","AMAMBAI","2591413","UNIDADE DE SAUDE CENTRAL","0001544691","eSF","2741"
"MS","500060","AMAMBAI","2611961","UNIDADE DE SAUDE DA FAMILIA VILA GLORIA","0000437727","eSF","3137"
"MS","500070","ANASTÁCIO","2558777","ESTRATEGIA DE SAUDE DA FAMILIA VILA UMBELINA","0000437840","eSF","3626"
"MS","500110","AQUIDAUANA","7525877","UNIDADE DE SAUDE DA FAMILIA MODESTO PEREIRA","0001536605","eSF","1279"
"MS","500220","BONITO","5677467","ESF DA VILA AMERICA","0000438685","eSF","4667"
"MS","500260","CAMAPUÃ","2536560","UNIDADE DE SAUDE DA FAMILIA V VILA INDUSTRIAL","0000438847","eSF","1283"
"MS","500370","DOURADOS","2710854","UNIDADE BASICA DE SAUDE DR JULVIS ARRUDA MATOS IV PLANO","0000441708","eSF","3613"
"MS","500370","DOURADOS","5592615","UNIDADE BASICA DE SAUDE DR JOAQUIM LOURENCO FILHO","0000442135","eSF","4305"
"MS","500380","FÁTIMA DO SUL","2536730","ESTRATEGIA SAUDE DA FAMILIA VILA EDUCACIONAL","0000442267","eSF","4546"
"MS","500400","GLÓRIA DE DOURADOS","2558718","ESF COHAB","0000442356","eSF","1988"
"MS","500430","IGUATEMI","2482592","UNIDADE DE SAUDE DA FAMILIA VILA OPERARIA","0000442410","eSF","4003"
"MS","500500","JARDIM","9180613","ESF VI DR CARLITO MARTINS DE OLIVEIRA","0000442844","eSF","4389"
"MS","500510","JATEÍ","2620146","UNIDADE DE SAUDE DA FAMILIA DE JATEI","0000442895","eSF","3276"
"MS","500620","NOVA ANDRADINA","6669239","ESF VILA BEATRIZ","0000443638","eSF","4088"
"MS","500520","LADÁRIO","7111592","UNIDADE BASICA DE SAUDE JOAQUIM DA COSTA E FARIA","0000443034","eSF","2813"
"MS","500580","NIOAQUE","2611953","UNIDADE DE SAUDE DA FAMILIA COLONIA CONCEICAO","0000443417","eSF","2072"
"MS","500600","NOVA ALVORADA DO SUL","2482584","UNIDADE BASICA DE SAUDE DA FAMILIA LEONORA DIAS BRITO","0000443484","eSF","2346"
"MS","500625","NOVO HORIZONTE DO SUL","2599449","PROGRAMA SAUDE DA FAMILIA NOVO HORIZONTINO","0000443646","eSF","3474"
"MS","500770","SETE QUEDAS","7679114","EQUIPE DE ATENCAO BASICA PRESIONAL DE SETE QUEDAS","0001575805","eAPP","0"
"MS","500370","DOURADOS","9261982","UNIDADE BASICA DE SAUDE PRISIONAL PED","0002227770","eAPP","431"
"MS","500370","DOURADOS","2710870","UNIDADE BASICA DE SAUDE MARLUCIA ARAUJO LUPINETTI","0000441767","-","3361"
"MS","500830","TRÊS LAGOAS","2757095","UNIDADE DE SAUDE DA FAMILIA MIGUEL NUNES","0002374978","-","626"
"MS","500470","IVINHEMA","4115139","UNIDADE BASICA DE SAUDE DO BAIRRO TRIGUENA","0002305488","-","66"
"MS","500560","MIRANDA","2376024","UNIDADE BASICA DE SAUDE DE MIRANDA","0002384779","eAP","251"
"MS","500270","CAMPO GRANDE","9518231","ESTAB PENAL DE SEGURANCA MAXIMA JAIR FERREIRA DE CARVALHO","0002222205","eAPP","265"
"MS","500260","CAMAPUÃ","6375014","UNIDADE DE SAUDE DA FAMILIA III CENTRAL","0001605992","eAPP","5"
"MS","500210","BELA VISTA","6507050","ESF DR THYRSON LOUREIRO DE ALMEIDA","0001546333","eAPP","17"
"MS","500270","CAMPO GRANDE","7773145","ESTABELECIMENTO PENAL FEMININO IRMA IRMA ZORZI EPFIIZ","0001545248","eAPP","645"
"MS","500630","PARANAÍBA","6178774","UNIDADE DE SAUDE DO SISTEMA PRISIONAL","0000443816","eAPP","505"
"MS","500270","CAMPO GRANDE","0540978","CENTRO PENAL AGROINDUSTRIAL GAMELEIRA SEMI ABERTO CPAIG","0002177072","eAPP","1103"
"MS","500370","DOURADOS","0416614","UNIDADE BASICA DE SAUDE PRISIONAL SEMIABERTO MASCULINO","0002140497","eAPP","536"
"MS","500220","BONITO","6416225","UNIDADE DE SAUDE DA FAMILIA DO CENTRO","0001542184","eAPP","24"
"MS","500270","CAMPO GRANDE","0024430","SESAU USF DR GERMANO BARROS DE SOUZA UNIVERSITARIO","0000439711","eSF","2509"
"MS","500270","CAMPO GRANDE","0010170","SESAU UBS DR VESPASIANO BARBOSA MARTINS VILA POPULAR","0000439088","eSF","2222"
"MS","500270","CAMPO GRANDE","0024430","SESAU USF DR GERMANO BARROS DE SOUZA UNIVERSITARIO","0000439681","eSF","2913"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0000439819","eSF","2761"
"MS","500830","TRÊS LAGOAS","3453766","USF CHACARA ELDORADO","0002283093","eSF","3168"
"MS","500270","CAMPO GRANDE","0010154","SESAU UBS DR ASTROGILDO CARMONA CARLOTA","0000439029","eSF","3041"
"MS","500240","CAARAPÓ","2376199","UNIDADE BASICA DE SAUDE FELOMENA ROSA MARTINS","0002242974","eAP-20h","914"
"MS","500270","CAMPO GRANDE","0024473","SESAU UBS BAIRRO CORONEL ANTONINO","0002343533","eAP-20h","417"
"MS","500270","CAMPO GRANDE","0010227","SESAU UBS JAIR GARCIA DE FREITAS 26 DE AGOSTO","0002343665","eAP-20h","529"
"MS","500270","CAMPO GRANDE","0010154","SESAU UBS DR ASTROGILDO CARMONA CARLOTA","0002342030","eAP-20h","1891"
"MS","500210","BELA VISTA","6645755","ESTRATEGIA DE SAUDE DA FAMILIA RURAL II","0002331829","eAP-20h","609"
"MS","500755","SANTA RITA DO PARDO","7456018","ESTRATEGIA DE SAUDE DA FAMILIA NAIR FERNANDES ALVES","0002372061","eAP-20h","232"
"MS","500270","CAMPO GRANDE","0010367","SESAU UBS DR CELSO LACERDA DE AZEVEDO PIONEIRA","0002343150","eAP-20h","367"
"MS","500270","CAMPO GRANDE","0024430","SESAU USF DR GERMANO BARROS DE SOUZA UNIVERSITARIO","0002342235","eAP-20h","1030"
"MS","500270","CAMPO GRANDE","0024449","SESAU UBS DR SEBASTIAO ELOY PEREIRA JARDIM AERO RANCHO","0002343193","eAP-20h","195"
"MS","500480","JAPORÃ","2374382","UNIDADE BASICA DE SAUDE DE JAPORA","0000442747","eAP-30h","701"
"MS","500470","IVINHEMA","2371154","EAP OVICTO FERRARI","0000442674","eAP-30h","6001"
"MS","500660","PONTA PORÃ","2651564","CENTRO INTEGRADO DE SAUDE CIS TERTULIANA DE FREITAS","0002225948","eSF","7390"
"MS","500720","RIO BRILHANTE","3085287","ESTRATEGIA SAUDE DA FAMILIA FAUZER SALIBA","0000444243","eSF","4653"
"MS","500740","RIO VERDE DE MATO GROSSO","2376997","UNIDADE SAUDE FAMILIA PSF RURAL","0000444367","eSF","1675"
"MS","500800","TERENOS","5337135","ESF VILA JAMIL","0000444979","eSF","4562"
"MS","500830","TRÊS LAGOAS","2757141","UNIDADE DE SAUDE DA FAMILIA VILA HARO","0000445169","eSF","3674"
"MS","500830","TRÊS LAGOAS","6343864","UNIDADE DE SAUDE DA FAMILIA JARDIM MARISTELA","0000445258","eSF","4416"
"MS","500830","TRÊS LAGOAS","2757095","UNIDADE DE SAUDE DA FAMILIA MIGUEL NUNES","0000445061","eSF","6195"
"MS","500110","AQUIDAUANA","2360225","ESTRATEGIA DE SAUDE DA FAMILIA CAMISAO","0000438170","eSF","1911"
"MS","500240","CAARAPÓ","7745273","ESTRATEGIA DE SAUDE DA FAMILIA EVANIR GOMES","0001579908","eSF","5785"
"MS","500124","ARAL MOREIRA","2591383","UNIDADE BASICA DE SAUDE CIRILLO ROSSATI","0000438340","eSF","4375"
"MS","500270","CAMPO GRANDE","0021652","SESAU USF DR ROGER BUAINAIN ROCHEDINHO","0001605178","eSF","1004"
"MS","500270","CAMPO GRANDE","9439919","SESAU USF VILA COX SANTA LUZIA","0001667874","eSF","2553"
"MS","500270","CAMPO GRANDE","3080021","SESAU USF DR EMILIO GARBELOTI NETO TARUMA","0000440183","eSF","2976"
"MS","500270","CAMPO GRANDE","3311260","SESAU USF PASTOR ELISEU FEITOSA DE ALENCAR SAO CONRADO","0000440310","eSF","4132"
"MS","500370","DOURADOS","3239837","UNIDADE BASICA DE SAUDE ANTONIO DA COSTA CARVALHO","0000442062","eSF","4014"
"MS","500370","DOURADOS","5592607","UNIDADE BASICA DE SAUDE LEVY SCHAUSTZ CABECEIRA ALEGRE","0001623125","eSF","3313"
"MS","500635","PARANHOS","2710587","PROGRAMA DE SAUDE DA FAMILIA URBANO VILA NOVA","0000443824","eSF","3797"
"MS","500660","PONTA PORÃ","0998400","UNIDADE BASICA DA FAMILIA DR RODRIGO LIMA VILHANUEVA","0001635360","eSF","4516"
"MS","500755","SANTA RITA DO PARDO","7456018","ESTRATEGIA DE SAUDE DA FAMILIA NAIR FERNANDES ALVES","0001535226","eSF","2991"
"MS","500769","SÃO GABRIEL DO OESTE","3400964","UNIDADE DE SAUDE DA FAMILIA RURAL VII","0000444537","eSF","2810"
"MS","500270","CAMPO GRANDE","9443525","SESAU USF BENEDITO MARTINS GONCALVES OLIVEIRA II","0001707892","eSF","3614"
"MS","500500","JARDIM","2376385","PROGRAMA SAUDE DA FAMILIA DR REINALDO DE ARRUDA","0000442828","eSF","4349"
"MS","500540","MARACAJU","2470624","UBS ESF DR CLEMENTINO BARROS WANDERLEI","0001468448","eSF","5696"
"MS","500635","PARANHOS","3005429","PROGRAMA DE SAUDE DA FAMILIA URBANA CENTRO","0000443859","eSF","5171"
"MS","500660","PONTA PORÃ","2651521","UNIDADE BASICA DE SAUDE DA FAMILIA NELSON MACHADO DIAS","0000443921","eSF","5899"
"MS","500770","SETE QUEDAS","5040434","PSF VILA DAS MARIAS","0000444618","eSF","2794"
"MS","500800","TERENOS","7015283","ESF JAMIC","0000445002","eSF","2364"
"MS","500800","TERENOS","5529182","ESF SANTA MONICA","0000444995","eSF","1531"
"MS","500080","ANAURILÂNDIA","2376660","UNIDADE BASICA DE SAUDE DA FAMILIA KASUSIQUE UMADA","0000437921","eSF","2366"
"MS","500740","RIO VERDE DE MATO GROSSO","2375907","UNIDADE SAUDE FAMILIA DE VILA NOVA","0000444340","eSF","2784"
"MS","500830","TRÊS LAGOAS","2757060","UNIDADE DE SAUDE DA FAMILIA INTERLAGOS GABRIEL MARQUES FERNA","0000445029","eSF","4172"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0001707949","eSF","3745"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0001482459","eSF","4219"
"MS","500270","CAMPO GRANDE","3005690","SESAU USF JARDIM NOROESTE","0001572601","eSF","4396"
"MS","500270","CAMPO GRANDE","2752530","SESAU CF DRA MARCIA DE SA EARP NOVA LIMA","0001674196","eSF","4277"
"MS","500270","CAMPO GRANDE","6731198","SESAU USF DR FERNANDO DE ARRUDA TORRES JOSE TAVARES","0001644408","eSF","4089"
"MS","500270","CAMPO GRANDE","0010324","SESAU USF DR WILLIAN MACKSOUD ESTRELA DO SUL","0000439444","eSF","4016"
"MS","500660","PONTA PORÃ","2651564","CENTRO INTEGRADO DE SAUDE CIS TERTULIANA DE FREITAS","0002225921","eSF","4545"
"MS","500690","PORTO MURTINHO","3926974","ESF II LUIZ AUGUSTO MIRANDA CODORNIZ","0000444111","eSF","2750"
"MS","500270","CAMPO GRANDE","0021792","SESAU USF DR BENTO DE ASSIS MACHADO ANHANDUI","0000439606","eSF","2771"
"MS","500270","CAMPO GRANDE","3311260","SESAU USF PASTOR ELISEU FEITOSA DE ALENCAR SAO CONRADO","0000440299","eSF","3750"
"MS","500270","CAMPO GRANDE","3598209","SESAU USF HERBERTO CALADO REBELO AERO ITALIA","0000440396","eSF","2693"
"MS","500270","CAMPO GRANDE","7096887","SESAU USF DR NELSON TOKUEI SIMABUKURO AERO RANCHO IV","0000440620","eSF","2929"
"MS","500270","CAMPO GRANDE","0010235","SESAU USF DR MILTON KOJO CHINEN VILA NASSER","0000439223","eSF","3037"
"MS","500795","TACURU","5683386","UNIDADE BASICA DE SAUDE DA FAMILIA AURELIANO DURE","0001556274","eSF","2720"
"MS","500830","TRÊS LAGOAS","2757117","UNIDADE DE SAUDE DA FAMILIA SANTA RITA","0001691716","eSF","3681"
"MS","500270","CAMPO GRANDE","0024341","SESAU USF EDSON QUINTINO MENDES JARDIM ITAMARACA","0000439657","eSF","2309"
"MS","500280","CARACOL","7500874","ESF IRIA CONCEICAO ALVARENGA MENDES","0001531859","eSF","920"
"MS","500325","COSTA RICA","2375788","UNIDADE SAUDE FAMILIA VALE DO AMANHECER","0000441325","eSF","4932"
"MS","500348","DOIS IRMÃOS DO BURITI","2591510","UNIDADE DE SAUDE DA FAMILIA MARCOS FREIRE","0000441589","eSF","2962"
"MS","500270","CAMPO GRANDE","5672341","SESAU USF DR JOAO MIGUEL BASMAGE ESTRELA DALVA","0000440485","eSF","4285"
"MS","500270","CAMPO GRANDE","0010200","SESAU USF DR HIROSE ADANIA BONANCA","0000439177","eSF","3529"
"MS","500320","CORUMBÁ","6590209","UNIDADE BASICA DE SAUDE DR PEDRO PAULO DE BARROS","0000441317","eSF","2717"
"MS","500270","CAMPO GRANDE","9022007","SESAU USF ANA MARIA DO COUTO","0001644742","eSF","3852"
"MS","500270","CAMPO GRANDE","0010332","SESAU USF SAO FRANCISCO","0000439452","eSF","3621"
"MS","500270","CAMPO GRANDE","3051358","SESAU USF DR WAGNER JORGE BORTOTTO GARCIA MARIO COVAS","0000440116","eSF","3987"
"MS","500270","CAMPO GRANDE","9443525","SESAU USF BENEDITO MARTINS GONCALVES OLIVEIRA II","0001474561","eSF","4317"
"MS","500270","CAMPO GRANDE","3005690","SESAU USF JARDIM NOROESTE","0000440043","eSF","4606"
"MS","500270","CAMPO GRANDE","7108001","SESAU USF DR ELIZABETH WANDERLE TOBARU BOTAFOGO","0000440698","eSF","3699"
"MS","500270","CAMPO GRANDE","0010138","SESAU USF DRA ELEONORA M QUEVEDO SILVIA REGINA","0000438960","eSF","3590"
"MS","500320","CORUMBÁ","2591553","UNIDADE BASICA DE SAUDE RURAL MATO GRANDE","0000441244","eSF","1221"
"MS","500320","CORUMBÁ","2376105","UNIDADE BASICA DE SAUDE BRENO DE MEDEIROS","0000441082","eSF","3535"
"MS","500490","JARAGUARI","2651467","UNIDADE DE SAUDE FAMILIA I","0000442801","eSF","2802"
"MS","500270","CAMPO GRANDE","0010308","SESAU USF DR JORGE DAVID NASSER JOCKEY CLUB","0000439762","eSF","5191"
"MS","500320","CORUMBÁ","6091458","UNIDADE BASICA DE SAUDE DR HUMBERTO PEREIRA","0000441287","eSF","3845"
"MS","500330","COXIM","0491977","ILDA APARECIDA COMETKI SAO JOSE","0000441511","eSF","3516"
"MS","500330","COXIM","2752549","POLICLINICA LOURDES FONTOURA","0001497871","eSF","4330"
"MS","500370","DOURADOS","2711001","UNIDADE BASICA DE SAUDE ARINO PEREIRA DE MATTOS","0000441821","eSF","2471"
"MS","500540","MARACAJU","2646897","UBS NESTOR FERREIRA MUZZI ESF DA FAMILIA MARACAJU","0000443093","eSF","4703"
"MS","500570","NAVIRAÍ","5966523","ESF MARIA DE LOURDES DOS SANTOS","0000443336","eSF","4085"
"MS","500830","TRÊS LAGOAS","9615946","UNIDADE DE SAUDE DA FAMILIA NOVO OESTE PASTOR MARCOS ROGERIO","0001655841","eSF","4771"
"MS","500270","CAMPO GRANDE","3198278","SESAU USF PAULO COELHO MACHADO","0000440213","eSF","3101"
"MS","500325","COSTA RICA","3182460","UNIDADE DA SAUDE DA FAMILIA CENTRAL","0000441384","eSF","5039"
"MS","500325","COSTA RICA","2559048","UNIDADE DE SAUDE DA FAMILIA SONHO MEU III","0000441376","eSF","4645"
"MS","500330","COXIM","2752573","PSF DR MANUEL GASPAR MANSO PERES","0000441481","eSF","3360"
"MS","500370","DOURADOS","2711095","UNIDADE BASICA DE SAUDE TAKEO TAKIMOTO OURO VERDE","0000441880","eSF","3885"
"MS","500370","DOURADOS","6822924","UNIDADE BASICA DE SAUDE ENF JACI SILVA MARTINS","0000442216","eSF","4898"
"MS","500400","GLÓRIA DE DOURADOS","2376504","UNIDADE BASICA DE SAUDE DE GLORIA DE DOURADOS","0000442364","eSF","2807"
"MS","500070","ANASTÁCIO","2591499","ESTRATEGIA DE SAUDE DA FAMILIA ANASTACIO","0000437867","eSF","4716"
"MS","500110","AQUIDAUANA","7065817","ESTRATEGIA DE SAUDE DA FAMILIA IZAURA BAES","0000438324","eSF","3371"
"MS","500150","BANDEIRANTES","2536447","UBSF CIRO ABDO","0000438375","eSF","3084"
"MS","500210","BELA VISTA","2710692","UNIDADE DE SAUDE DA FAMILIA FIORI MURANO","0000438618","eSF","1188"
"MS","500260","CAMAPUÃ","2536617","UNIDADE DE SAUDE DA FAMILIA IV CRISTO REDENTOR","0000438863","eSF","2777"
"MS","500370","DOURADOS","5592593","UNIDADE BASICA DE SAUDE DRA HELENA YOSHIE MORIBE","0000442119","eSF","3376"
"MS","500370","DOURADOS","3489159","UNIDADE BASICA DE SAUDE BEM TE VI","0001623052","eSF","3294"
"MS","500525","LAGUNA CARAPÃ","7477317","UNIDADE DE SAUDE DA FAMILIA URBANA II","0001522213","eSF","3704"
"MS","500570","NAVIRAÍ","8005567","ESF PARAISO I","0000443387","eSF","2194"
"MS","500630","PARANAÍBA","2536412","UNIDADE SAUDE DA FAMILIA DANIEL MARTINS FERREIRA","0000443719","eSF","3234"
"MS","500270","CAMPO GRANDE","9983449","SESAU USF DR CARLOS A JURGIELEWCZ CRISTO REDENTOR","0001697544","eSF","3053"
"MS","500515","JUTI","8011419","UNIDADE DE SAUDE DA FAMILIA RURAL JUTI","0000442968","eSF","2477"
"MS","500540","MARACAJU","7506481","UBS ESF DR ORESTES ROCHA","0001530704","eSF","2368"
"MS","500370","DOURADOS","2710870","UNIDADE BASICA DE SAUDE MARLUCIA ARAUJO LUPINETTI","0000441740","-","4476"
"MS","500060","AMAMBAI","2591413","UNIDADE DE SAUDE CENTRAL","0002324334","eAP","31"
"MS","500370","DOURADOS","9837663","UBS DR LUIZ CARLOS SIEBERT","0001686232","-","432"
"MS","500830","TRÊS LAGOAS","2757060","UNIDADE DE SAUDE DA FAMILIA INTERLAGOS GABRIEL MARQUES FERNA","0002220229","eCR","235"
"MS","500110","AQUIDAUANA","2659670","UNIDADE DE SAUDE DA FAMILIA CIDADE NOVA","0002202840","eAPP","22"
"MS","500627","PARAÍSO DAS ÁGUAS","7191561","ESF ARISTOTELES GARCIA VIDA","0002278227","eAPP","36"
"MS","500568","MUNDO NOVO","3463567","UNIDADE DE SAUDE DA FAMILIA III","0001549073","eAPP","93"
"MS","500690","PORTO MURTINHO","3926974","ESF II LUIZ AUGUSTO MIRANDA CODORNIZ","0002215632","eAPP","2"
"MS","500060","AMAMBAI","6285147","UNIDADE DE SAUDE PENITENCIARIA DE AMAMBAI","0000437751","eAPP","434"
"MS","500270","CAMPO GRANDE","0010189","SESAU UBS DR NICOLAU FRAGELLI LAR DO TRABALHADOR","0000439118","eSF","2372"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0000439800","eSF","3445"
"MS","500270","CAMPO GRANDE","0010154","SESAU UBS DR ASTROGILDO CARMONA CARLOTA","0000439010","eSF","3101"
"MS","500270","CAMPO GRANDE","0010154","SESAU UBS DR ASTROGILDO CARMONA CARLOTA","0000439037","eSF","2914"
"MS","500830","TRÊS LAGOAS","9543333","UNIDADE DE SAUDE DA FAMILIA NOVA TRES LAGOAS","0002302969","eSF","2538"
"MS","500270","CAMPO GRANDE","0010154","SESAU UBS DR ASTROGILDO CARMONA CARLOTA","0002342170","eAP-20h","391"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0002343037","eAP-20h","237"
"MS","500240","CAARAPÓ","2376202","UNIDADE BASICA DE SAUDE IDALIA ROSA DE JESUS","0002242907","eAP-20h","1044"
"MS","500270","CAMPO GRANDE","0024473","SESAU UBS BAIRRO CORONEL ANTONINO","0002343479","eAP-20h","487"
"MS","500270","CAMPO GRANDE","0010227","SESAU UBS JAIR GARCIA DE FREITAS 26 DE AGOSTO","0002343622","eAP-20h","990"
"MS","500270","CAMPO GRANDE","0010367","SESAU UBS DR CELSO LACERDA DE AZEVEDO PIONEIRA","0002343142","eAP-20h","1032"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0002343010","eAP-20h","232"
"MS","500270","CAMPO GRANDE","7108001","SESAU USF DR ELIZABETH WANDERLE TOBARU BOTAFOGO","0000440736","eSF","3571"
"MS","500460","ITAQUIRAÍ","2558645","UNIDADE DE SAUDE DA FAMILIA DE ITAQUIRAI","0000442593","eSF","6832"
"MS","500635","PARANHOS","2710595","PROGRAMA SAUDE DA FAMILIA RURAL","0000443840","eSF","1122"
"MS","500660","PONTA PORÃ","5971918","UNIDADE BASICA DE SAUDE DA FAMILIA ANDERSON LUIZ M GODOY","0000444057","eSF","7269"
"MS","500730","RIO NEGRO","2376903","UNIDADE SAUDE DA FAMILIA DE RIO NEGRO","0000444316","eSF","3293"
"MS","500830","TRÊS LAGOAS","2757117","UNIDADE DE SAUDE DA FAMILIA SANTA RITA","0000445126","eSF","3541"
"MS","500830","TRÊS LAGOAS","2757125","UNIDADE DE SAUDE DA FAMILIA SANTO ANDRE","0000445142","eSF","4850"
"MS","500830","TRÊS LAGOAS","2757141","UNIDADE DE SAUDE DA FAMILIA VILA HARO","0000445185","eSF","3416"
"MS","500020","ÁGUA CLARA","3989372","UBSF MARIA DO CARMO DA SILVA MARIA","0000437654","eSF","4715"
"MS","500060","AMAMBAI","6003370","POSTO DE SAUDE VILA SAO LUIZ ESF","0000437743","eSF","4019"
"MS","500070","ANASTÁCIO","6989438","ESTRATEGIA DE SAUDE DA FAMILIA ALTOS DA CIDADE","0000437905","eSF","2357"
"MS","500110","AQUIDAUANA","6310834","ESTRATEGIA DE SAUDE DA FAMILIA CIPOLANDIA","0000438294","eSF","1631"
"MS","500150","BANDEIRANTES","2536439","UBSF GEDEAO NOGUEIRA DA ROCHA","0000438367","eSF","4533"
"MS","500220","BONITO","2376369","UNIDADE DE SAUDE DE FAMILIA RINCAO BONITO","0000438669","eSF","4182"
"MS","500230","BRASILÂNDIA","2710730","UNIDADE SAUDE DA FAMILIA II DR ANDRE PUCCINELLI","0000438766","eSF","3785"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0001706543","eSF","2260"
"MS","500270","CAMPO GRANDE","3080021","SESAU USF DR EMILIO GARBELOTI NETO TARUMA","0001482335","eSF","2746"
"MS","500100","APARECIDA DO TABOADO","2676699","ESF VILA SAO JERONIMO","0000438073","eSF","4005"
"MS","500110","AQUIDAUANA","5601010","UNIDADE DE SAUDE DA FAMILIA BAIRRO ALTO","0000438251","eSF","3273"
"MS","500190","BATAGUASSU","5498147","UNIDADE DE SAUDE PSF RURAL","0000438413","eSF","1138"
"MS","500200","BATAYPORÃ","5435196","ESTRATEGIA DE SAUDE DA FAMILIA ANORINDA MARCELINA","0000438529","eSF","4046"
"MS","500220","BONITO","2710757","UNIDADE SAUDE DA FAMILIA VILA DONARIA","0000438677","eSF","5828"
"MS","500370","DOURADOS","3489159","UNIDADE BASICA DE SAUDE BEM TE VI","0000442070","eSF","3439"
"MS","500370","DOURADOS","5398800","UNIDADE BASICA DE SAUDE DR DIVINO ANTONIO LUIZ JD CARISMA","0000442100","eSF","4502"
"MS","500380","FÁTIMA DO SUL","2558505","ESTRATEGIA SAUDE DA FAMILIA DE CULTURAMA","0000442275","eSF","3268"
"MS","500620","NOVA ANDRADINA","2612054","ESF NOVA CASA VERDE","0000443565","eSF","3784"
"MS","500660","PONTA PORÃ","6384587","UNIDADE BASICA DESAUDE DA FAMILIA DR CARLOS AUGUSTO PISSINI","0000444081","eSF","2280"
"MS","500720","RIO BRILHANTE","6727042","ESTRATEGIA SAUDE DA FAMILIA CELINA MARTINS JALAD XIV","0000444294","eSF","6874"
"MS","500740","RIO VERDE DE MATO GROSSO","2374412","UNIDADE SAUDE DA FAMILIA DA NOVA RIO VERDE","0000444332","eSF","3196"
"MS","500570","NAVIRAÍ","3126013","ESF BOA VISTA","0000443298","eSF","3441"
"MS","500620","NOVA ANDRADINA","2612070","ESF VILA OPERARIA","0000443581","eSF","4019"
"MS","500660","PONTA PORÃ","9387919","UNIDADE BASICA DA FAMILIA DRA NISLAINE COLMAN BENITES","0001638343","eSF","5165"
"MS","500060","AMAMBAI","6967752","POSTO DE SAUDE VILAS JARDIM PANORAMA E ORLANDO VIOL","0000437816","eSF","3140"
"MS","500070","ANASTÁCIO","2599406","ESTRATEGIA DE SAUDE DA FAMILIA MONJOLINHO","0000437875","eSF","1527"
"MS","500090","ANTÔNIO JOÃO","2710617","ESF BRUM DE OLIVEIRA","0000438022","eSF","3170"
"MS","500100","APARECIDA DO TABOADO","3684539","ESF JARDIM DO LAGO","0000438103","eSF","4520"
"MS","500780","SELVÍRIA","2371111","UNIDADE BASICA DE SAUDE CELIO MOURA DA SILVA","0000444642","eSF","4727"
"MS","500790","SIDROLÂNDIA","2370883","CENTRO DE SAUDE DE SIDROLANDIA","0000444715","eSF","7373"
"MS","500793","SONORA","7441126","UNIDADE DE SAUDE DA FAMILIA VISTA DO LAGO","0001519697","eSF","3229"
"MS","500270","CAMPO GRANDE","0010197","SESAU USF DR SUMIE IKEDA RODRIGUES SERRADINHO","0001717340","eSF","4185"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0001706535","eSF","3574"
"MS","500270","CAMPO GRANDE","9013415","SESAU USF PEDRO FELIX DE SOUZA PARADISO","0001606727","eSF","3217"
"MS","500270","CAMPO GRANDE","0010421","SESAU USF DRA MARLY ANNA TATTON BERG G PEREIRA MARABA","0000439568","eSF","5061"
"MS","500630","PARANAÍBA","3050343","UNIDADE SAUDE DA FAMILIA DRA ANNA LYGIA M COELHO","0000443794","eSF","4544"
"MS","500640","PEDRO GOMES","2376970","UNIDADE SAUDE DA FAMILIA VILA MARCELINO","0000443875","eSF","2767"
"MS","500660","PONTA PORÃ","9003479","UNIDADE BASICA DE SAUDE DA FAMILIA ZENEIDA TERRA DE SIQUEIRA","0000443948","eSF","5158"
