"Uf","IBGE","Municipio","CNES","Estabelecimento","INE","Sigla da equipe","Populaçao"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0000439819","-","3709"
"MS","500270","CAMPO GRANDE","0010154","SESAU UBS DR ASTROGILDO CARMONA CARLOTA","0000439029","-","3486"
"MS","500270","CAMPO GRANDE","0010324","SESAU UBS DR WILLIAN MACKSOUD ESTRELA DO SUL","0000439444","-","4534"
"MS","500270","CAMPO GRANDE","0024430","SESAU UBS DR GERMANO BARROS DE SOUZA UNIVERSITARIO","0000439681","-","3174"
"MS","500270","CAMPO GRANDE","0540978","CENTRO PENAL AGROINDUSTRIAL GAMELEIRA SEMI ABERTO CPAIG","0002177072","eAPP","0"
"MS","500260","CAMAPUÃ","6375014","UNIDADE DE SAUDE DA FAMILIA III CENTRAL","0001605992","eAPP","12"
"MS","500270","CAMPO GRANDE","0010170","SESAU UBS DR VESPASIANO BARBOSA MARTINS VILA POPULAR","0000439088","-","2565"
"MS","500270","CAMPO GRANDE","5456185","SESAU CENTRO DE ATENCAO PSICOSSOCIAL III AFRODITE D CONTI","0001687107","eAPP","3"
"MS","500210","BELA VISTA","6507050","ESF DR THYRSON LOUREIRO DE ALMEIDA","0001546333","eAPP","15"
"MS","500830","TRÊS LAGOAS","6092195","ESTABELECIMENTO PENAL FEMININO DE TRES LAGOAS","0000445215","eAPP","280"
"MS","500270","CAMPO GRANDE","7773145","ESTABELECIMENTO PENAL FEMININO IRMA IRMA ZORZI EPFIIZ","0001545248","eAPP","600"
"MS","500630","PARANAÍBA","6178774","UNIDADE DE SAUDE DO SISTEMA PRISIONAL","0000443816","eAPP","575"
"MS","500830","TRÊS LAGOAS","2757079","ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE JOEL NEVES SILVA","0002172208","eAP-30h","0"
"MS","500480","JAPORÃ","2374382","UNIDADE BASICA DE SAUDE DE JAPORA","0000442747","eAP-30h","137"
"MS","500370","DOURADOS","3489159","UNIDADE BASICA DE SAUDE BEM TE VI","0001623052","eSF","2025"
"MS","500270","CAMPO GRANDE","6731198","SESAU USF DR FERNANDO DE ARRUDA TORRES JOSE TAVARES","0001644408","eSF","1847"
"MS","500270","CAMPO GRANDE","9983449","SESAU USF DR CARLOS A JURGIELEWCZ CRISTO REDENTOR","0001697544","eSF","2388"
"MS","500270","CAMPO GRANDE","9443525","SESAU USF BENEDITO MARTINS GONCALVES OLIVEIRA II","0001707892","eSF","1460"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0001707949","eSF","1466"
"MS","500320","CORUMBÁ","6590209","UNIDADE BASICA DE SAUDE DR PEDRO PAULO DE BARROS","0000441317","eSF","2900"
"MS","500270","CAMPO GRANDE","3198278","SESAU USF PAULO COELHO MACHADO","0000440213","eSF","2861"
"MS","500270","CAMPO GRANDE","3311260","SESAU USF PASTOR ELISEU FEITOSA DE ALENCAR SAO CONRADO","0000440299","eSF","3580"
"MS","500525","LAGUNA CARAPÃ","7477317","UNIDADE DE SAUDE DA FAMILIA URBANA II","0001522213","eSF","2588"
"MS","500540","MARACAJU","2470624","UBS ESF DR CLEMENTINO BARROS WANDERLEI","0001468448","eSF","4670"
"MS","500570","NAVIRAÍ","5966523","ESF MARIA DE LOURDES DOS SANTOS","0000443336","eSF","3887"
"MS","500635","PARANHOS","3005429","PROGRAMA DE SAUDE DA FAMILIA URBANA CENTRO","0000443859","eSF","4160"
"MS","500660","PONTA PORÃ","2651521","UNIDADE BASICA DE SAUDE DA FAMILIA IPE II","0000443921","eSF","5200"
"MS","500325","COSTA RICA","2375788","UNIDADE SAUDE FAMILIA VALE DO AMANHECER","0000441325","eSF","4361"
"MS","500325","COSTA RICA","2559048","UNIDADE DE SAUDE DA FAMILIA SONHO MEU III","0000441376","eSF","5272"
"MS","500348","DOIS IRMÃOS DO BURITI","2591510","UNIDADE DE SAUDE DA FAMILIA MARCOS FREIRE","0000441589","eSF","2120"
"MS","500370","DOURADOS","2711001","UNIDADE BASICA DE SAUDE ARINO PEREIRA DE MATTOS","0000441821","eSF","2536"
"MS","500370","DOURADOS","3239837","UNIDADE BASICA DE SAUDE ANTONIO DA COSTA CARVALHO","0000442062","eSF","2669"
"MS","500370","DOURADOS","5592607","UNIDADE BASICA DE SAUDE LEVY SCHAUZ CABECEIRA ALEGRE","0000442127","eSF","3627"
"MS","500370","DOURADOS","6822924","UNIDADE BASICA DE SAUDE ENF JACI SILVA MARTINS","0000442216","eSF","5160"
"MS","500500","JARDIM","2376385","PROGRAMA SAUDE DA FAMILIA DR REINALDO DE ARRUDA","0000442828","eSF","3937"
"MS","500720","RIO BRILHANTE","3085287","ESTRATEGIA SAUDE DA FAMILIA FAUZER SALIBA","0000444243","eSF","4231"
"MS","500740","RIO VERDE DE MATO GROSSO","2376997","UNIDADE SAUDE FAMILIA PSF RURAL","0000444367","eSF","1430"
"MS","500110","AQUIDAUANA","7065817","ESTRATEGIA DE SAUDE DA FAMILIA IZAURA BAES","0000438324","eSF","3045"
"MS","500124","ARAL MOREIRA","2591383","UNIDADE BASICA DE SAUDE CIRILLO ROSSATI","0000438340","eSF","3729"
"MS","500769","SÃO GABRIEL DO OESTE","3400964","UNIDADE DE SAUDE DA FAMILIA RURAL VII","0000444537","eSF","3036"
"MS","500770","SETE QUEDAS","5040434","PSF VILA DAS MARIAS","0000444618","eSF","3000"
"MS","500795","TACURU","5683386","UNIDADE BASICA DE SAUDE DA FAMILIA AURELIANO DURE","0001556274","eSF","2618"
"MS","500270","CAMPO GRANDE","0021792","SESAU USF DR BENTO DE ASSIS MACHADO ANHANDUI","0000439606","eSF","2850"
"MS","500270","CAMPO GRANDE","3005690","SESAU USF JARDIM NOROESTE","0000440043","eSF","5692"
"MS","500270","CAMPO GRANDE","7096887","SESAU USF DR NELSON TOKUEI SIMABUKURO AERO RANCHO IV","0000440620","eSF","3268"
"MS","500260","CAMAPUÃ","2536617","UNIDADE DE SAUDE DA FAMILIA IV CRISTO REDENTOR","0000438863","eSF","2692"
"MS","500270","CAMPO GRANDE","0010235","SESAU USF DR MILTON KOJO CHINEN VILA NASSER","0000439223","eSF","3026"
"MS","500270","CAMPO GRANDE","0024341","SESAU USF EDSON QUINTINO MENDES JARDIM ITAMARACA","0000439657","eSF","2566"
"MS","500270","CAMPO GRANDE","3080021","SESAU USF DR EMILIO GARBELOTI NETO TARUMA","0000440183","eSF","2985"
"MS","500270","CAMPO GRANDE","3311260","SESAU USF PASTOR ELISEU FEITOSA DE ALENCAR SAO CONRADO","0000440310","eSF","3912"
"MS","500270","CAMPO GRANDE","7108001","SESAU USF DR ELIZABETH WANDERLE TOBARU BOTAFOGO","0000440698","eSF","3618"
"MS","500270","CAMPO GRANDE","9439919","SESAU USF VILA COX SANTA LUZIA","0001667874","eSF","1839"
"MS","500270","CAMPO GRANDE","9022007","SESAU USF ANA MARIA DO COUTO","0001644742","eSF","2255"
"MS","500320","CORUMBÁ","2591553","UNIDADE BASICA DE SAUDE RURAL MATO GRANDE","0000441244","eSF","1443"
"MS","500325","COSTA RICA","3182460","UNIDADE DA SAUDE DA FAMILIA CENTRAL","0000441384","eSF","4926"
"MS","500330","COXIM","0491977","ILDA APARECIDA COMETKI SAO JOSE","0000441511","eSF","3235"
"MS","500330","COXIM","2752549","POLICLINICA LOURDES FONTOURA","0001497871","eSF","3954"
"MS","500370","DOURADOS","2711095","UNIDADE BASICA DE SAUDE TAKEO TAKIMOTO OURO VERDE","0000441880","eSF","3077"
"MS","500370","DOURADOS","5592593","UNIDADE BASICA DE SAUDE DRA HELENA YOSHIE MORIBE","0000442119","eSF","1987"
"MS","500270","CAMPO GRANDE","3598209","SESAU USF HERBERTO CALADO REBELO AERO ITALIA","0000440396","eSF","2829"
"MS","500270","CAMPO GRANDE","5672341","SESAU USF DR JOAO MIGUEL BASMAGE ESTRELA DALVA","0000440485","eSF","2711"
"MS","500270","CAMPO GRANDE","9443525","SESAU USF BENEDITO MARTINS GONCALVES OLIVEIRA II","0001474561","eSF","3024"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0001482459","eSF","2790"
"MS","500270","CAMPO GRANDE","2752530","SESAU CF DRA MARCIA DE SA EARP NOVA LIMA","0001674196","eSF","3512"
"MS","500270","CAMPO GRANDE","0021652","SESAU USF DR ROGER BUAINAIN ROCHEDINHO","0001605178","eSF","949"
"MS","500270","CAMPO GRANDE","3005690","SESAU USF JARDIM NOROESTE","0001572601","eSF","3366"
"MS","500280","CARACOL","7500874","ESF IRIA CONCEICAO ALVARENGA MENDES","0001531859","eSF","871"
"MS","500320","CORUMBÁ","2376105","UNIDADE BASICA DE SAUDE BRENO DE MEDEIROS","0000441082","eSF","2980"
"MS","500320","CORUMBÁ","2376512","UNIDADE BASICA DE SAUDE ENIO CUNHA","0000441139","eSF","3634"
"MS","500320","CORUMBÁ","6091458","UNIDADE BASICA DE SAUDE DR HUMBERTO PEREIRA","0000441287","eSF","3302"
"MS","500490","JARAGUARI","2651467","UNIDADE DE SAUDE FAMILIA I","0000442801","eSF","1681"
"MS","500515","JUTI","8011419","UNIDADE DE SAUDE DA FAMILIA RURAL JUTI","0000442968","eSF","2878"
"MS","500540","MARACAJU","2646897","UBS NESTOR FERREIRA MUZZI ESF DA FAMILIA MARACAJU","0000443093","eSF","3739"
"MS","500540","MARACAJU","7506481","UBS ESF DR ORESTES ROCHA","0001530704","eSF","2389"
"MS","500570","NAVIRAÍ","8005567","ESF PARAISO I","0000443387","eSF","2675"
"MS","500630","PARANAÍBA","2536412","UNIDADE SAUDE DA FAMILIA DANIEL MARTINS FERREIRA","0000443719","eSF","3400"
"MS","500635","PARANHOS","2710587","PROGRAMA DE SAUDE DA FAMILIA URBANO VILA NOVA","0000443824","eSF","3482"
"MS","500210","BELA VISTA","2710692","UNIDADE DE SAUDE DA FAMILIA FIORI MURANO","0000438618","eSF","1172"
"MS","500270","CAMPO GRANDE","0010200","SESAU USF DR HIROSE ADANIA BONANCA","0000439177","eSF","2354"
"MS","500270","CAMPO GRANDE","0010332","SESAU USF SAO FRANCISCO","0000439452","eSF","2835"
"MS","500660","PONTA PORÃ","7281986","UNIDADE BASICA DE SAUDE DA FAMILIA JARDIM ESTORIL","0001512390","eSF","3465"
"MS","500690","PORTO MURTINHO","3926974","ESF II LUIZ AUGUSTO MIRANDA CODORNIZ","0000444111","eSF","3518"
"MS","500740","RIO VERDE DE MATO GROSSO","2375907","UNIDADE SAUDE FAMILIA DE VILA NOVA","0000444340","eSF","2382"
"MS","500755","SANTA RITA DO PARDO","7456018","ESTRATEGIA DE SAUDE DA FAMILIA NAIR FERNANDES ALVES","0001535226","eSF","3063"
"MS","500370","DOURADOS","2710870","UNIDADE BASICA DE SAUDE MARLUCIA ARAUJO LUPINETTI","0000441740","-","2530"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0000439800","-","2795"
"MS","500270","CAMPO GRANDE","0010138","SESAU UBS DRA ELEONORA M QUEVEDO SILVIA REGINA","0000438987","-","2929"
"MS","500270","CAMPO GRANDE","0010162","SESAU UBS DR IVAN HIDELBRAND DA COSTA BURITI","0000439045","-","3253"
"MS","500270","CAMPO GRANDE","0010189","SESAU UBS DR NICOLAU FRAGELLI LAR DO TRABALHADOR","0000439118","-","3387"
"MS","500270","CAMPO GRANDE","0010308","SESAU UBS DR JORGE DAVID NASSER JOCKEY CLUB","0000439363","-","3780"
"MS","500370","DOURADOS","9837663","UBS DR LUIZ CARLOS SIEBERT","0001686232","-","1484"
"MS","500270","CAMPO GRANDE","0010162","SESAU UBS DR IVAN HIDELBRAND DA COSTA BURITI","0001482386","-","2453"
"MS","500270","CAMPO GRANDE","0021792","SESAU USF DR BENTO DE ASSIS MACHADO ANHANDUI","0002038560","eAP","612"
"MS","500270","CAMPO GRANDE","0010154","SESAU UBS DR ASTROGILDO CARMONA CARLOTA","0000439010","-","4528"
"MS","500270","CAMPO GRANDE","0010154","SESAU UBS DR ASTROGILDO CARMONA CARLOTA","0000439037","-","3639"
"MS","500270","CAMPO GRANDE","0010308","SESAU UBS DR JORGE DAVID NASSER JOCKEY CLUB","0000439398","-","3395"
"MS","500568","MUNDO NOVO","3463567","UNIDADE DE SAUDE DA FAMILIA III","0001549073","eAPP","84"
"MS","500060","AMAMBAI","6285147","UNIDADE DE SAUDE PENITENCIARIA DE AMAMBAI","0000437751","eAPP","121"
"MS","500320","CORUMBÁ","0148636","UNIDADE BASICA DE SAUDE DR BONIFACIO TIKAYOSHI TIAEN","0002059045","eSF","1785"
"MS","500830","TRÊS LAGOAS","9543333","UNIDADE BASICA DE SAUDE NOVA TRES LAGOAS","0000445045","eSF","7802"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0000439770","eSF","1874"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0000439991","eSF","2998"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0000439797","eSF","1944"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0000440019","eSF","2155"
"MS","500830","TRÊS LAGOAS","2757109","ESTRATEGIA DE SAUDE DA FAMILIA PARANAPUNGA","0001691708","eSF","2218"
"MS","500270","CAMPO GRANDE","0010197","SESAU USF DR SUMIE IKEDA RODRIGUES SERRADINHO","0001717340","eSF","2179"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0001706543","eSF","1601"
"MS","500270","CAMPO GRANDE","9983406","SESAU USF DR EDGAR PEDRO RAUPP SPERB ARNALDO","0001698168","eSF","3571"
"MS","500270","CAMPO GRANDE","0028851","SESAU USF ALFREDO NEDER COOPHAVILA II","0001706535","eSF","1947"
"MS","500270","CAMPO GRANDE","0010340","SESAU USF DR WALFRIDO AZAMBUJA ALVES PEREIRA","0000439479","eSF","2276"
"MS","500525","LAGUNA CARAPÃ","2482541","UNIDADE DE SAUDE DA FAMILIA URBANA","0000443050","eSF","2993"
"MS","500390","FIGUEIRÃO","3670430","UNIDADE BASICA DE SAUDE ARINDO RODRIGUES DA SILVA","0000442313","eSF","2839"
"MS","500020","ÁGUA CLARA","3989372","UBSF MARIA DO CARMO DA SILVA MARIA","0000437654","eSF","2288"
"MS","500460","ITAQUIRAÍ","2558645","UNIDADE DE SAUDE DA FAMILIA DE ITAQUIRAI","0000442593","eSF","2904"
"MS","500500","JARDIM","5597951","PROGRAMA SAUDE DA FAMILIA DR ANTONIO LUIZ COIMBRA GRUBERT","0000442879","eSF","4833"
"MS","500540","MARACAJU","2470640","CENTRO DE ESPECIALIDADE E ESF OLIVIO FERREIRA DE LIMA","0000443077","eSF","2672"
"MS","500560","MIRANDA","7072600","ESF VITORIO VEDOVATO","0000443220","eSF","2763"
"MS","500568","MUNDO NOVO","7417705","ESF RURAL PEDRO RAMALHO","0001521314","eSF","966"
"MS","500620","NOVA ANDRADINA","2612070","ESF VILA OPERARIA","0000443581","eSF","3437"
"MS","500635","PARANHOS","2710595","PROGRAMA SAUDE DA FAMILIA RURAL","0000443840","eSF","1411"
"MS","500640","PEDRO GOMES","2376970","UNIDADE SAUDE DA FAMILIA VILA MARCELINO","0000443875","eSF","2672"
"MS","500660","PONTA PORÃ","2651556","UNIDADE BASICA DE SAUDE DA FAMILIA LAR GERALDO GARCIA","0000443964","eSF","1855"
"MS","500660","PONTA PORÃ","9003479","UNIDADE BASICA DE SAUDE DA FAMILIA ZENEIDA TERRA DE SIQUEIRA","0001635360","eSF","2980"
"MS","500370","DOURADOS","2710811","UNIDADE BASICA DE SAUDE INDAPOLIS","0000441678","eSF","2686"
"MS","500370","DOURADOS","3489159","UNIDADE BASICA DE SAUDE BEM TE VI","0000442070","eSF","2790"
"MS","500370","DOURADOS","3768074","UNIDADE BASICA DE SAUDE AUX ENF ELIS RENY DOS SANTOS","0000442089","eSF","3594"
"MS","500370","DOURADOS","5398800","UNIDADE BASICA DE SAUDE DR DIVINO ANTONIO LUIZ JD CARISMA","0000442100","eSF","3556"
"MS","500370","DOURADOS","6803628","UNIDADE BASICA DE SAUDE CHACARA DOS CAIUAS","0000442208","eSF","4404"
"MS","500380","FÁTIMA DO SUL","2558505","ESTRATEGIA SAUDE DA FAMILIA DE CULTURAMA","0000442275","eSF","3362"
"MS","500380","FÁTIMA DO SUL","7290810","ESTRATEGIA SAUDE DA FAMILIA JARDIM SAO PAULO","0001479067","eSF","3445"
"MS","500450","ITAPORÃ","7261179","UNIDADE DE SAUDE DA FAMILIA JARDIM SAO BENTO","0001474553","eSF","3696"
"MS","500060","AMAMBAI","6003370","POSTO DE SAUDE VILA SAO LUIZ ESF","0000437743","eSF","3857"
"MS","500060","AMAMBAI","6967752","POSTO DE SAUDE VILAS JARDIM PANORAMA E ORLANDO VIOL","0000437816","eSF","2875"
"MS","500780","SELVÍRIA","2371111","UNIDADE BASICA DE SAUDE CELIO MOURA DA SILVA","0000444642","eSF","4590"
"MS","500790","SIDROLÂNDIA","2370883","CENTRO DE SAUDE DE SIDROLANDIA","0000444715","eSF","5919"
"MS","500790","SIDROLÂNDIA","3959198","PSF DO JARDIM CASCATINHA II","0000444774","eSF","4234"
"MS","500270","CAMPO GRANDE","3051358","SESAU USF DR WAGNER JOSE BORTOTTO GARCIA MARIO COVAS","0000440094","eSF","3014"
"MS","500270","CAMPO GRANDE","5672341","SESAU USF DR JOAO MIGUEL BASMAGE ESTRELA DALVA","0000440477","eSF","3162"
"MS","500270","CAMPO GRANDE","7096895","SESAU USF DR HELIO MARTINS COELHO BATISTAO","0000440655","eSF","3431"
"MS","500110","AQUIDAUANA","6310834","ESTRATEGIA DE SAUDE DA FAMILIA CIPOLANDIA","0000438294","eSF","1547"
"MS","500150","BANDEIRANTES","2536447","UNIDADE DE SAUDE DA FAMILIA II","0000438375","eSF","2480"
"MS","500190","BATAGUASSU","5498147","UNIDADE DE SAUDE PSF RURAL","0000438413","eSF","1190"
"MS","500220","BONITO","2376369","UNIDADE DE SAUDE DE FAMILIA RINCAO BONITO","0000438669","eSF","3174"
"MS","500220","BONITO","2710757","UNIDADE SAUDE DA FAMILIA VILA DONARIA","0000438677","eSF","5181"
"MS","500240","CAARAPÓ","3488381","ESTRATEGIA DE SAUDE DA FAMILIA VALDEMAR FERREIRA MUZZI","0000438812","eSF","5200"
"MS","500270","CAMPO GRANDE","0010316","SESAU USF DR VICENTE FRAGELLI CIDADE MORENA","0000439401","eSF","3383"
"MS","500270","CAMPO GRANDE","0010332","SESAU USF SAO FRANCISCO","0000439460","eSF","3412"
"MS","500270","CAMPO GRANDE","0010421","SESAU USF DRA MARLY ANNA TATTON BERG G PEREIRA MARABA","0000439568","eSF","3751"
"MS","500270","CAMPO GRANDE","3051358","SESAU USF DR WAGNER JOSE BORTOTTO GARCIA MARIO COVAS","0000440116","eSF","3189"
"MS","500270","CAMPO GRANDE","3080021","SESAU USF DR EMILIO GARBELOTI NETO TARUMA","0000440205","eSF","2521"
"MS","500793","SONORA","7441126","UNIDADE DE SAUDE DA FAMILIA VISTA DO LAGO","0001519697","eSF","3438"
"MS","500830","TRÊS LAGOAS","2757117","ESTRATEGIA DE SAUDE DA FAMILIA SANTA RITA","0000445126","eSF","2867"
"MS","500830","TRÊS LAGOAS","6343864","ESTRATEGIA DE SAUDE DA FAMILIA JARDIM MARISTELA","0000445231","eSF","5998"
"MS","500830","TRÊS LAGOAS","2757141","ESTRATEGIA DE SAUDE DA FAMILIA VILA HARO","0001691406","eSF","2539"
"MS","500270","CAMPO GRANDE","7108001","SESAU USF DR ELIZABETH WANDERLE TOBARU BOTAFOGO","0000440736","eSF","2600"
"MS","500270","CAMPO GRANDE","9013415","SESAU USF PEDRO FELIX DE SOUZA PARADISO","0001606727","eSF","2245"
"MS","500290","CASSILÂNDIA","2375753","UNIDADE BASICA DE SAUDE JOAO ALBINO CARDOSO","0000440884","eSF","3129"
"MS","500320","CORUMBÁ","2376148","UNIDADE BASICA DE SAUDE FERNANDO MOUTINHO","0000441104","eSF","3291"
"MS","500320","CORUMBÁ","2591553","UNIDADE BASICA DE SAUDE RURAL MATO GRANDE","0001547518","eSF","772"
"MS","500345","DEODÁPOLIS","8005575","ESTRATEGIA DE SAUDE DA FAMILIA CENTRO","0000441562","eSF","3523"
"MS","500370","DOURADOS","5592607","UNIDADE BASICA DE SAUDE LEVY SCHAUZ CABECEIRA ALEGRE","0001524291","eSF","2821"
"MS","500270","CAMPO GRANDE","5672341","SESAU USF DR JOAO MIGUEL BASMAGE ESTRELA DALVA","0000440493","eSF","3003"
"MS","500270","CAMPO GRANDE","6731198","SESAU USF DR FERNANDO DE ARRUDA TORRES JOSE TAVARES","0000440582","eSF","3417"
"MS","500270","CAMPO GRANDE","7108052","SESAU USF DR NELSON ASSEF BUAINAIN JARDIM ANTARTICA","0000440752","eSF","3079"
"MS","500270","CAMPO GRANDE","5506158","SESAU CF DR MAURO R BARROS WANDERLEY IRACY COELHO","0001482793","eSF","3698"
"MS","500270","CAMPO GRANDE","7568835","SESAU USF MARIA IVONE DE O NASCIMENTO ARAKAKI VILA FERNANDA","0001550799","eSF","2763"
"MS","500270","CAMPO GRANDE","3080021","SESAU USF DR EMILIO GARBELOTI NETO TARUMA","0001482335","eSF","2437"
"MS","500310","CORGUINHO","6504280","ESF RURAL DE CORGUINHO","0000441015","eSF","2007"
"MS","500315","CORONEL SAPUCAIA","2603462","UNIDADE BASICA DE SAUDE MOISES VITORIO BORTOLAZO","0000441031","eSF","2744"
"MS","500380","FÁTIMA DO SUL","2558467","ESTRATEGIA SAUDE DA FAMILIA JARDIM BRASILANDIA","0000472271","eSF","2404"
"MS","500470","IVINHEMA","2676567","ESF GUIRAY","0000442712","eSF","4700"
"MS","500540","MARACAJU","6784992","UBS ESF JOAO LEOPOLDO KOCH NETTO","0000443166","eSF","5389"
"MS","500060","AMAMBAI","2559455","UNIDADE DE SAUDE DA FAMILIA VILA VILARINHO","0000437700","eSF","3881"
"MS","500070","ANASTÁCIO","6625452","ESF BENTA VIEIRA DE ARRUDA","0000437891","eSF","2034"
"MS","500090","ANTÔNIO JOÃO","2710617","ESF BRUM DE OLIVEIRA","0000438022","eSF","2790"
"MS","500100","APARECIDA DO TABOADO","2676699","ESF VILA SAO JERONIMO","0000438073","eSF","4113"
"MS","500100","APARECIDA DO TABOADO","3684539","ESF JARDIM DO LAGO","0000438103","eSF","3756"
"MS","500110","AQUIDAUANA","5601010","UNIDADE DE SAUDE DA FAMILIA BAIRRO ALTO","0000438251","eSF","3336"
"MS","500570","NAVIRAÍ","3126013","ESF BOA VISTA","0000443298","eSF","3774"
"MS","500580","NIOAQUE","5058686","UNIDADE DE SAUDE DA FAMILIA PALMEIRA COLONIA NOVA MARIA OL","0000443433","eSF","511"
"MS","500620","NOVA ANDRADINA","2612054","ESF NOVA CASA VERDE","0000443565","eSF","5553"
"MS","500627","PARAÍSO DAS ÁGUAS","7191561","ESF ARISTOTELES GARCIA VIDA","0000443662","eSF","3090"
"MS","500630","PARANAÍBA","3050238","UNIDADE SAUDE DA FAMILIA SANTANA","0000443727","eSF","3896"
"MS","500630","PARANAÍBA","3050343","UNIDADE SAUDE DA FAMILIA DRA ANNA LYGIA M COELHO","0000443794","eSF","3892"
"MS","500660","PONTA PORÃ","9003479","UNIDADE BASICA DE SAUDE DA FAMILIA ZENEIDA TERRA DE SIQUEIRA","0000443948","eSF","4708"
"MS","500200","BATAYPORÃ","5435196","ESTRATEGIA DE SAUDE DA FAMILIA ANORINDA MARCELINA","0000438529","eSF","3758"
"MS","500240","CAARAPÓ","2376210","ESTRATEGIA DE SAUDE DA FAMILIA DE CAARAPO","0000438790","eSF","3707"
"MS","500270","CAMPO GRANDE","0010294","SESAU USF DR ELIAS NASSER NETO JOSE ABRAO","0000439347","eSF","3319"
"MS","500660","PONTA PORÃ","2651556","UNIDADE BASICA DE SAUDE DA FAMILIA LAR GERALDO GARCIA","0000443956","eSF","3097"
"MS","500660","PONTA PORÃ","2651572","UNIDADE BASICA DE SAUDE DA FAMILIA JARDIM VITORIA","0000443980","eSF","4650"
"MS","500660","PONTA PORÃ","3830497","UNIDADE BASICA DE SAUDE DA FAMILIA JARDIM ALEGRETE","0000443999","eSF","6094"
"MS","500660","PONTA PORÃ","9387919","UNIDADE BASICA DA FAMILIA DRA NISLAINE COLMAN BENITES","0001638343","eSF","3941"
"MS","500720","RIO BRILHANTE","6727042","ESTRATEGIA SAUDE DA FAMILIA CELINA MARTINS JALAD XIV","0000444294","eSF","6563"
"MS","500720","RIO BRILHANTE","7323093","ESTRATEGIA SAUDE DA FAMILIA BRILHANTE","0001484737","eSF","3444"
"MS","500730","RIO NEGRO","2376903","UNIDADE SAUDE DA FAMILIA DE RIO NEGRO","0000444316","eSF","3800"
"MS","500740","RIO VERDE DE MATO GROSSO","2374412","UNIDADE SAUDE DA FAMILIA DA NOVA RIO VERDE","0000444332","eSF","2909"
"MS","500769","SÃO GABRIEL DO OESTE","2370980","UNIDADE DE SAUDE DA FAMILIA JARDIM GRAMADO I","0000444499","eSF","3557"
"MS","500830","TRÊS LAGOAS","2757079","ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE JOEL NEVES SILVA","0002172194","eAP","0"
"MS","500560","MIRANDA","2376024","UNIDADE BASICA DE SAUDE DE MIRANDA","0001666940","-","520"
"MS","500370","DOURADOS","9837663","UBS DR LUIZ CARLOS SIEBERT","0001686224","-","901"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0000439827","-","4381"
"MS","500270","CAMPO GRANDE","0024473","SESAU UBS BAIRRO CORONEL ANTONINO","0000439843","-","2647"
"MS","500270","CAMPO GRANDE","0010251","SESAU UBS DR ALBERTO NEDER CAICARA","0001482734","-","2073"
"MS","500380","FÁTIMA DO SUL","2599384","ESTRATEGIA SAUDE DA FAMILIA JARDIM TATIANE","0001699172","eAPP","2"
"MS","500370","DOURADOS","2711109","UNIDADE BASICA DE SAUDE BIANOR ALVES DA SILVA SELETA","0001713728","-","327"
"MS","500270","CAMPO GRANDE","0010227","SESAU UBS JAIR GARCIA DE FREITAS 26 DE AGOSTO","0000439215","-","1735"
"MS","500270","CAMPO GRANDE","0010324","SESAU UBS DR WILLIAN MACKSOUD ESTRELA DO SUL","0000439436","-","3495"
"MS","500430","IGUATEMI","2603306","UNIDADE DE SAUDE DA FAMILIA VILA NOVA ESPERANCA","0001547623","eAPP","2338"
"MS","500325","COSTA RICA","2559048","UNIDADE DE SAUDE DA FAMILIA SONHO MEU III","0001538497","eAPP","5"
"MS","500100","APARECIDA DO TABOADO","7564708","EQUIPE DE ATENCAO BASICA PRISIONAL TIPO I","0001555359","eAPP","0"
"MS","500660","PONTA PORÃ","6032834","UNIDADE PRISIONAL FEMININA DE PONTA PORA","0000444073","eAPP","319"
"MS","500110","AQUIDAUANA","6471307","ESTABELECIMENTO PENAL DE AQUIDAUANA","0000438316","eAPP","415"
"MS","500470","IVINHEMA","2371154","EACS DE IVINHEMA","0000442674","eAP-30h","4720"
"MS","500830","TRÊS LAGOAS","2757133","ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE VILA ALEGRE","0001629573","eSF","4740"
"MS","500830","TRÊS LAGOAS","2757168","ESF VILA PILOTO ADRIANA CRISTINA DE QUEIROZ GORGA","0001691694","eSF","2034"
